Service Delay,Conflicting Flow(P/m), Proportation of 3W&4W
9,8.36,28.57142857
9,16.19,34.375
11,29.3,50
13,24.04,34.43333333
14,20.72,46
5,10.1,28.57142857
6,19.36,24.44444444
7,15.1,28.57142857
7,5.6,23.07692308
11,10.45,31.81818182
11,21.39,57.12727273
13,23.67,56.7
14,13.21,49.6
19,29.36,55
20,31.4,47.27272727
4,10.2,50
7,14.18,29.03225806
12,25.8,50
8,16.17,49
9,14.18,29.03225806
11,22.2,33.33333333
12,19.78,36.11111111
13,26.7,56.7
13,19.78,46.12222222
7,12.51,20
10,12.34,33.33333333
11,12.42,57.89473684
22,33.6,58.2
7,14.48,29.03225806
7,17.01,40.625
7,17.01,40.625
12,11.89,48.3
8,11.21,24
9,13.98,24
9,13.98,24
9,9.97,42.94117647
12,21.51,38.46153846
14,22.32,46.6
16,26.15,55
4,4.58,30
10,12.46,29.62962963
14,26.7,55.40769231
24,33.8,56.7
12,17.48,58.9
14,15.44,47.9
17,26.4,58.50769231
21,32.9,52.1
22,28,65.7
24,32.3,52.1
3,11.3,25
7,14.22,25.80645161
7,12.46,29.62962963
11,11.62,58
15.5,28.28,29.1
16,25.55,61.94468085
22,32.8,48.86363636
23,27.15,56.9
5,12.07,20.68965517
9,5.92,18.18181818
9,12.07,20.68965517
10,12.07,40.7
13,11.53,54.7962963
6,13.61,10
6,10.61,10
6,13,40
8,7.88,29.41176471
9,16.3,33.33333333
10,13.41,56.66666667
12,17.48,59
10,12.8,49.9
11,24.3,12.12121212
12,12.26,54.6
12,12.2,42.10526316
13,10.7,47.36842105
13,12.26,43.5
16,26.89,54.5
20,26.89,54.5
4,9.31,30
6,6.89,26.66666667
8,18.95,22.22222222
11,25.9,21.4
13,23.25,56.55918367
13,25.9,51.6
16,20.3,54.4
16,31.1,46.80097561
17,20.11,58.9
20,33.66,59.57446809
6,13.95,25
8,13.25,14.28571429
10,16.66,23.68421053
16,26.05,54
16,26.04,36
16.5,20.65,31.2
18,31.04,56
20,29.7,59.2
24,30,56
4,6.2,40
6,12.25,11.76470588
13,13.88,47
9,12.54,11.42857143
13,15.91,59.3
15,17.88,57.1
16,23.4,56.8
17,33.6,52.83018868
18,25.9,59.4
5,12.61,29.62962963
6,14.08,20.58823529
8,14.62,41.66666667
8,14.91,27.27272727
10,14.91,27.27272727
10,17.05,30.55555556
11,14.35,54.2
15,25.79,59.5
22,32.5,64.45918367
4,9.3,44.73684211
6,13.62,25.80645161
7,14.42,20
8,13.64,21.21212121
9,13.64,21.21212121
12,14.42,49.96666667
16,25.19,59.97777778
17,32,47.72307692
4,9.48,22.72727273
13,24.6,57.1
7,15.3,35.48387097
7,13.97,20
7,15.3,35.48387097
10,17.95,27.77777778
11,20,20
12,23.74,36.07826087
14,18.34,60
15,18.34,55.4
15,26.39,60
16,29.7,61.56842105
17,26.39,60
19,29.39,60
22,33.9,50
6,14.46,34.48275862
13,12,47.5
9,14.67,20
9,13.48,26.66666667
10,7.71,40
10,20.21,30.95238095
11,25.5,53.1
13,20.21,41
15,22.36,64.1
15,20.21,54
15,18.9,34.2
7,15.85,54.16666667
10,15.5,33.33333333
11,20.47,33.33333333
5,10.54,10.34482759
8,16.22,34.48275862
11,19.13,51.41904762
11,13.65,51.6
13,23.66,56.4
13,29.4,50
18,25.26,64.1
10,16,35.71428571
11,21.03,35.71428571
19,24.36,63.7
22,31.5,64.91904762
8,16.2,32.25806452
9,9.31,30
10,14.7,29.16666667
10,14.7,29.16666667
16,22.08,33.3
19,32.1,63.31904762
20,28.4,49.16666667
6,12,28.57142857
10,10.34,19.23076923
14,11.99,47.61904762
11,28.9,53.7
11,18.49,28.94736842
12,29.8,41.17647059
12,16.01,48.14814815
10,13.07,31.25
12,10.24,50.3
13,14.06,37.5
13,23.07,41.2
19,24.75,65.41666667
21,29.4,55.41666667
7,18.51,27.5
9,13.53,20.68965517
11,15.55,46.42857143
11,22.27,30.95238095
12,18.25,60
18,22.27,52.91904762
20,28.35,58.6
22,29,64.5
22,35.3,30.95238095
12,9.8,15.38461538
5,6.74,26.66666667
8,14.79,23.52941176
9,16.22,30.3030303
10,13.4,40.90909091
10,6.75,40
14,25.8,48.36666667
11,16.22,30.3030303
11,16.22,30.3030303
12,16.22,40.3
12,16.22,45.3
14,12.61,49.5
15,18.32,46.1
16,21.48,35.7
18,28.3,56.1
18,32.5,36.11111111
19,32.3,60
20,29.8,51
5,9.06,17.39130435
8,5.31,25
10,15.77,30.3030303
10,15.23,33.33333333
12,28.15,55.81666667
14,14.38,60.6
16,25.5,63.2962963
14,5.78,5.555555556
14,16.65,53.1
13,23.28,54
20,32.4,52
22,30.57,51.05172414
8,5.2,6.25
8,16.71,50
8,8.76,26.31578947
10,15.36,51.6
10,7.42,42.85714286
10,20.79,49.4
13,14.39,56.2
13,13.4,52.1962963
14,15.36,51.6
15,13.4,62.2962963
9,5.03,20
15,24.3,54.51836735
15,10.92,47.9
6,11.37,17.85714286
6,11.37,17.85714286
8,14.49,23.52941176
12,18.06,45.52222222
14,14.37,60
15,14.37,52
15,14.49,58.8
15,16.48,57.95172414
15,35.3,60
16,24.5,63.5
18,24.5,64.4
19,34.5,63.5
9,19.3,13.79310345
10,11.6,53.8
13,17.87,46.1
14,19.67,60.8
14,31.5,24.8
20,35.2,60.04285714
11,16.91,31.42857143
13,20.24,53.4
15,18.84,63.06097561
17,29.63,40.7
20,31.5,62.72727273
15,16.2,48.6
20,28.8,61.96097561
6,16.41,17.07317073
9,17.12,19.51219512
17,21.45,63.1972973
19,24.58,65.21904762
22,30.17,64.7
13,8.09,8.695652174
10,8.62,52.24444444
11,15.88,33.33333333
15,15.79,59.07419355
19,23.3,40
4,8.5,13.04347826
15,15.23,43.2962963
6,6.56,60
11,19.2,38.23529412
12,16.06,59.3
15,29.2,61.2
15,29.2,41.2
16,30.64,62.6
19,31.91,56.17234043
20,30.64,42.59259259
3,8.62,18.18181818
4,8.62,18.18181818
10,18.4,31.11111111
10,13.53,55.16969697
12,23.31,41.82727273
15,20.98,51.42857143
16,33.4,65.93589744
19,22.69,64.6
22,29,55.93589744
13,35.1,31
15,14.35,47.4
16,33.83,53.86153846
17,24.3,55
9,15.75,40.74074074
10,20.1,22
10,19.1,23.40425532
10,15.75,40.74074074
12,15.14,42.85714286
13,26.8,50.5
18,28.8,61.0962963
12,23.02,53.95217391
15,23.04,59.6
16,20.71,53.30909091
18,23.75,61.9
18,34.9,59.4
17,24.93,52.65918367
19,31,53.95217391
19,35.2,53.1
20,36.18,43.07692308
5,6.74,26.66666667
5,9.6,19.23076923
6,8.07,14.28571429
8,14.38,20.58823529
10,14.07,45.8
17,23.4,56.7
15,28.2,57.5
15,13.07,53.3
15,25.6,46.75918367
20,30.2,65.54883721
2,10.4,20
3,10.4,20
6,14.3,27.77777778
7,12.75,28.57142857
7,5.93,5.555555556
7,16.94,27.77777778
8,18.96,22.5
9,11.05,23.07692308
11,16.94,57.8
12,17.73,37.14285714
12,11.05,53.1
14,17.74,48.2
17,27.7,57.1
17,22.9,56
19,26.29,59.2
19,27.7,37.14285714
23,32.9,61
3,11.07,25
6,6.61,17.64705882
11,21.28,43.58974359
11,23.35,34.7826087
12,13.9,41
14,21.28,48.6
16,31.2,38.7
4,10.92,25
7,11.33,29.16666667
7,9.08,12
12,26.6,30.43478261
12,27.49,32.72727273
12,10.92,55
16,22.62,57.22222222
22,33,59.69459459
22,27.38,55
9,14.64,30
9,11.18,29.16666667
12,15.09,58.4
12,15.09,58.4
17,24.6,60
6,7.36,9.523809524
10,13.27,40.8
11,28.9,31.57894737
12,16.9,45.6
19,30.7,53.30909091
15,17.94,64.4
16,27.9,58.4
18,23.1,55.36666667
18,23.1,54.16666667
4,13.94,27.5862069
6,16.52,27.27272727
6,16.56,17.07317073
7,18.06,40.625
9,13.94,27.5862069
10,16.75,30.55555556
11,18.06,40.625
14,18.06,45.6
16,29.49,57.72641509
19,26.22,55.3
19,33.5,47.72641509
4,11.64,22.22222222
4,9.6,28.57142857
6,16.23,28.125
6,12.84,11.42857143
10,16.5,7.5
11,19.09,51.6
15,31.4,27.27272727
17,29.3,55.2
21,31.4,47.27272727
19,33,66.4
4,10.46,33.33333333
12,17.97,57.4
12,16.65,53.1
14,21.33,56.29767442
15,16.65,55.7
17,27.6,46.2
19,27.6,66.2
20,32.35,33.33333333
5,8.35,13.04347826
7,9.74,38.88888889
8,15.19,40.74074074
8,15.02,37.93103448
8,10.34,19.23076923
12,18.49,54.87179487
18,25,55.5
6,14.78,29.03225806
8,10.78,18.51851852
8,5.2,6.25
12,17.78,42.35882353
12,30.3,34.8
15,27.8,43
15,25.2,56.2
16,29.5,60
22,26.6,64.8
9,12.11,12.12121212
11,10.08,55.4
12,20.24,48.3
12,10.08,55.4
13,32.2,28.9
14,12.11,52.1
16,19.24,48.96842105
17,20.93,58.9
20,26.02,53.34390244
23,27.68,38.29787234
23,36,58.9
8,5.75,23.07692308
9,18.6,33.33333333
9,8.23,8.333333333
10,21.51,32.55813953
11,20.62,33.33333333
15,27.6,59
19,30.6,58.8
21,27.35,38
24,34.4,58
9,8.94,12.5
12,25.8,48.36666667
12,17.32,44.3
20,28.5,52.65918367
15,25.8,58.36666667
15,17.32,34.3
18,27.1,54.3
20,30.2,58.4
20,28.19,55.7
13,25.2,54.3
17,25.63,54
20,34.6,54
5,9.48,22.72727273
10,16.76,31.42857143
11,18.89,33.33333333
15,17.38,60.26969697
3,13.82,19.51219512
9,7.38,4.347826087
22,32.6,66.7
23,33.9,54.8
7,11.45,34.7826087
15,19.43,59.03809524
16,24.24,27.5
19,29.2,59.03809524
22,27.7,44.50344828
11,14.65,27.5862069
11,18.44,40
12,20.47,51.77843137
17,25.5,59.3
19,24.82,54.6
22,26.03,57.3
23,30.8,54.6
4,11.37,17.85714286
13,17.01,40.625
16,25.1,57.14285714
8,8.49,15
10,17.91,37.5
12,21.51,45.2744186
17,31.5,50.2744186
18,27.17,62.9
20,27.8,58.6
21,27.75,56.4
21,28.34,55.7
10,17.57,43.75
10,17.48,48.9
11,17.48,58.9
12,17.48,58.9
12,17.48,58.9
12,17.48,58.9
13,11.01,46.7
13,17.48,58.9
14,23.5,50
14,17.48,46.9
14,17.48,48.9
15,31,36.4
16,31.55,46.4
21,28.32,54.2972973
20,29.18,56.2
21,30.28,56.9
21,30.5,56.5
21,33.6,56.4
22,29.5,58.9
23,27.5,55.9
23,33.3,58.9
23,33.4,58.1
11,10.53,50
12,15.8,51.6
13,15.8,51.5
14,29.5,57.1
20,28.7,66.03589744
24,35.4,53.71666667
7,10.95,13.79310345
8,5.61,25
9,10.95,13.79310345
22,34,47.72727273
11,10.91,54
11,19.75,35.8974359
12,10.95,53.8
14,10.95,53.8
14,16.2,48.6
16,32.8,25.7
10,15.1,27.65957447
11,26.4,50
12,17.25,39.0483871
15,17.25,49.0483871
17,22.1,56.7
4,6.49,11.11111111
11,20.44,26.31578947
12,15.42,46.15384615
13,17.83,46.875
13,20.44,36.33684211
15,32.1,56.25
21,31.9,66.23684211
21,33.1,26.31578947
22,34.8,32.65306122
12,5.2,6.25
14,22.9,45.5
22,27.2,59.2
22,27.2,58.8
12,14.42,33.10769231
16,29.4,51.10769231
20,28.3,57.11666667
12,18.4,42.82222222
21,28.04,53.91428571
8,18.34,31.57894737
8,13.13,11.11111111
9,11.32,28
10,30.43,17.6
11,18.34,31.57894737
11,18.34,31.57894737
17,35.54,44.6
22,29,64.3
9,9.68,6.896551724
9,18.3,34.09090909
11,18.34,28.94736842
11,11.96,52.1
12,25.8,50
18,24.64,59.8
19,28.3,62.26842105
20,34.6,30.76923077
24,29.8,55.5
4,7.9,30.76923077
10,13.04,47.8
12,24.2,24.1
15,27.05,60.31016949
8,10.2,20
10,15.34,25.71428571
12,15.34,55.7
6,16.18,41.37931034
7,16.18,41.37931034
9,11.17,28
11,28.4,53.7
16,26.59,62.57234043
19,26.59,65.37234043
3,10.6,25
4,10.62,25
10,12.03,32
10,10.74,30.43478261
13,18.24,41.96097561
14,20.85,28.9
10,27.49,15.8
23,29,54.5
15,25.8,47.15714286
18,23.77,62.7
14,24.9,56.7
